0.0,0.0,,,0.0,0.0,0.96,,,1.92,0.96,0.0,0.0,0.0,,,0.0,0.96,3.84,0.0,0.96,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.462,0.0,,,6.0,21.0
,0.0,0.25,0.0,0.38,,0.25,0.0,0.0,,0.12,0.12,0.12,0.0,0.0,0.0,,0.0,1.16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.022,,0.0,0.663,0.0,0.0,1.243,11.0,184.0
,0.69,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.34,0.0,,2.09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.786,0.0,,3.728,61.0,261.0
,,0.0,0.0,0.9,,0.9,,0.0,0.9,0.9,,0.9,0.0,0.0,0.0,,0.0,2.72,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,,
0.0,0.0,1.42,0.0,0.71,0.35,0.0,0.35,,0.71,,0.35,0.0,0.0,0.0,5.35,0.0,0.0,3.21,0.0,2.85,0.0,0.35,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.102,,0.357,0.0,0.0,1.971,24.0,205.0
0.0,0.42,0.42,0.0,1.27,0.0,0.42,0.0,0.0,1.27,0.0,0.0,0.0,0.0,,1.27,0.0,0.0,1.7,0.42,1.27,0.0,0.0,0.42,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.572,,0.0,5.659,55.0,249.0
0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.652,31.0,107.0
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.37,0.0,35.461,,
0.0,0.0,0.55,,1.11,0.0,0.18,0.0,,0.0,0.0,0.0,,0.0,0.18,0.0,0.37,0.37,,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.182,0.0,0.455,0.0,0.0,1.32,4.0,70.0
0.0,0.63,,0.0,1.59,0.31,0.0,0.0,,,0.0,0.63,0.0,0.0,1.27,0.63,0.31,3.18,2.22,0.0,1.91,0.0,0.31,0.63,0.0,0.0,,0.31,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.275,0.0,0.055,0.496,0.0,3.509,91.0,186.0
0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729,,0.729,0.0,0.0,3.833,,23.0
0.05,0.07,0.1,0.0,0.76,0.05,,0.02,0.55,0.0,0.1,0.47,0.02,0.0,0.0,0.0,0.02,0.13,2.09,0.1,1.57,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.042,0.101,0.016,0.25,0.046,0.059,2.569,66.0,2259.0
0.0,0.0,0.0,0.0,2.94,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.94,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.404,0.404,0.0,0.809,0.0,,4.857,12.0,34.0
,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.16,0.0,,1.16,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.133,,0.667,,,1.131,5.0,69.0
,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.44,,0.0,0.0,0.0,0.196,0.0,0.392,,,5.466,,82.0
0.05,0.07,0.1,0.0,0.76,,0.15,0.02,,0.0,0.1,0.47,0.02,,0.0,0.0,0.02,,2.09,0.1,1.57,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.02,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042,0.101,0.016,0.25,,0.059,,66.0,2258.0
0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.196,0.0,0.392,0.196,0.0,5.466,22.0,82.0
0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.33,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.368,0.0,0.0,2.611,12.0,47.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.33,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.352,0.0,0.352,,,,11.0,36.0
0.0,0.0,,0.0,0.65,0.0,0.65,0.0,0.0,0.0,0.65,,0.0,0.0,0.0,0.65,1.3,0.0,1.3,,1.3,0.0,0.0,0.65,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.459,0.0,0.091,0.0,0.0,2.687,66.0,
1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.17,,,0.0,,1.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.0,0.0,1.966,10.0,59.0
0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3.03,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.352,,2.112,0.0,0.0,3.909,11.0,43.0
0.0,0.0,0.0,,1.89,0.27,0.0,,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.27,0.0,0.0,,,2.7,0.0,0.0,0.27,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.39,11.0,89.0
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.83,4.83,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7,5.0,
0.0,,0.0,,0.0,0.0,0.0,0.0,,0.68,1.36,,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.68,0.0,0.0,0.0,,,0.0,0.68,0.0,0.0,1.36,,0.0,0.0,0.68,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,3.826,30.0,264.0
0.0,,2.56,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.308,0.0,,0.0,0.0,2.777,,25.0
0.0,,0.0,,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.436,,0.0,0.873,0.0,0.0,4.142,12.0,29.0
0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.48,0.97,0.0,2.43,0.0,,0.0,0.48,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.48,0.0,0.0,,0.0,0.081,0.0,0.488,0.244,0.0,5.431,78.0,239.0
0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.0,,0.0,0.0,0.97,0.0,0.0,0.0,0.48,0.0,0.97,,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.08,0.0,0.963,,0.0,,61.0,186.0
,0.41,1.66,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.83,2.08,0.0,1.25,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.41,0.0,,0.0,0.0,0.068,0.0,0.75,,0.0,3.851,121.0,285.0
0.3,0.0,0.0,0.0,,0.92,0.0,2.45,0.0,,0.0,0.3,,0.0,0.0,0.0,,0.3,2.76,,,0.0,0.3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.051,,,0.207,0.0,2.132,30.0,226.0
0.0,0.0,0.0,0.0,2.94,,0.0,,,,0.0,0.0,0.0,,,2.94,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,,0.0,0.671,0.0,0.0,4.0,,28.0
,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.355,,0.0,0.711,0.0,0.0,4.0,,
0.0,0.0,0.55,0.0,1.11,0.0,0.18,0.0,0.0,,0.0,,,0.0,0.18,0.0,0.37,0.37,,0.0,0.92,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.182,0.0,0.426,,0.0,1.283,4.0,68.0
,,,0.0,0.52,0.0,,0.52,0.0,0.26,0.26,0.52,0.0,0.0,0.0,0.26,1.56,0.26,1.82,2.08,0.26,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.073,,0.813,,0.147,,38.0,339.0
0.15,0.45,,,0.45,,0.0,1.81,0.6,0.75,0.0,,0.3,,0.3,0.0,0.0,0.0,4.07,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.15,0.0,0.0,0.0,,0.25,0.0,1.318,0.068,0.0,5.301,130.0,774.0
,0.0,0.18,0.0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,,,0.0,0.72,0.06,4.54,,1.09,0.0,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.01,0.052,,0.01,0.167,,1.733,12.0,442.0
,0.0,0.99,0.0,,0.99,0.0,,,,0.99,2.48,0.49,0.0,,4.97,0.99,,3.48,0.0,1.99,0.0,0.49,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,,0.0,0.0,1.468,8.0,94.0
0.46,0.3,0.46,0.0,0.05,,0.05,0.28,0.43,,0.25,0.97,0.56,1.23,0.0,0.25,,0.02,3.22,0.0,1.46,0.0,1.05,0.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.065,0.0,0.325,0.756,0.153,5.891,,3040.0
0.46,0.46,0.26,0.0,0.0,0.33,,0.33,0.0,1.12,0.39,0.73,0.79,0.0,0.26,0.26,0.0,,3.51,0.0,0.66,0.0,0.19,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.036,,0.0,0.278,0.23,0.084,,40.0,898.0
0.0,1.92,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,,0.0,0.0,1.92,0.0,3.84,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.75,,33.0
0.73,0.36,1.09,0.0,0.0,0.73,0.73,,,,0.0,0.36,0.0,,,1.09,0.36,0.36,2.19,2.19,2.19,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.498,,0.0,3.254,30.0,179.0
0.06,0.12,0.77,0.0,0.19,0.32,0.38,0.0,0.06,0.0,,,0.25,0.0,0.12,0.0,0.0,0.12,1.67,0.06,0.7,0.0,0.19,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,0.03,,0.244,0.071,0.0,1.732,,750.0
,1.26,0.0,0.0,0.0,1.26,0.0,0.0,,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.26,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1.26,0.0,0.0,0.0,0.0,0.198,0.0,0.198,0.596,0.0,3.833,17.0,
,0.36,0.73,,0.0,0.73,0.73,1.1,,0.36,,,0.0,0.0,0.0,1.1,0.36,0.36,2.2,2.2,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,,0.5,0.333,0.0,,30.0,176.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.08,0.0,0.0,1.08,0.0,2.17,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.478,0.0,,2.0,,106.0
0.0,0.0,0.0,0.0,,0.0,1.04,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,1.04,0.0,3.66,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.246,0.0,,0.061,0.061,3.318,59.0,
,0.0,1.26,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,5.06,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,3.642,,51.0
0.0,,0.45,0.0,0.45,0.0,,0.0,0.0,0.0,0.0,0.45,0.0,,0.0,,0.0,0.91,,0.0,1.36,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,1.501,0.0,0.0,2.777,61.0,200.0
0.0,0.42,1.68,0.0,0.42,0.0,0.0,0.0,,0.0,,0.42,0.0,0.0,0.0,0.42,0.0,0.84,2.1,0.0,1.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,,,0.0,0.066,0.0,0.669,0.0,0.0,3.837,121.0,284.0
0.0,0.59,0.0,0.0,0.0,0.0,0.59,,0.0,0.59,,,0.0,,0.0,0.0,0.0,1.18,1.77,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,8.586,66.0,249.0
0.23,0.0,0.47,0.0,0.23,0.0,0.0,0.0,0.0,,0.0,,0.0,0.23,0.0,0.23,,0.0,7.1,0.0,1.89,0.0,,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.71,0.0,0.0,0.0,0.043,0.043,,0.175,0.0,0.0,1.294,11.0,66.0
0.0,0.0,0.46,0.0,1.39,,0.93,0.93,0.0,,0.46,,,0.0,0.0,1.39,0.0,0.46,0.93,0.0,0.46,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.46,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.069,1.442,8.0,75.0
0.0,,0.0,,0.68,0.0,0.68,0.0,,0.34,0.34,0.0,0.0,0.0,0.0,0.34,0.0,1.36,3.42,,2.73,,,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.048,0.0,,,96.0
,0.24,0.12,0.0,,0.36,0.0,0.36,0.0,,,0.72,0.0,0.0,0.0,0.0,,0.0,4.1,,3.01,0.0,0.12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.019,,0.0,1.714,34.0,180.0
0.66,0.0,0.66,0.0,0.0,0.0,,0.0,0.0,0.66,,0.0,0.0,0.0,0.0,,,0.0,1.32,0.0,1.32,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.205,0.0,,3.184,34.0,
0.0,0.48,,,1.46,0.0,,0.0,0.0,0.97,0.48,0.0,0.0,,0.0,0.48,0.0,0.0,0.97,,,0.0,0.0,0.48,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.46,0.0,,0.48,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.589,0.294,0.0,4.85,47.0,194.0
0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,,0.0,1.47,0.0,,0.0,,0.0,0.0,,0.0,1.47,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,1.214,3.0,17.0
0.3,0.0,,0.0,,0.0,,0.0,0.0,0.92,0.3,0.92,0.3,0.3,0.0,,,0.0,,0.0,1.23,0.0,,0.3,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,,0.351,0.25,,66.0,303.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.96,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.1,0.0,4.548,59.0,
,,0.0,0.0,,0.0,2.53,1.26,1.26,1.26,1.26,1.26,0.0,0.0,0.0,0.0,5.06,0.0,2.53,,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,0.0,72.5,287.0,
0.0,0.53,0.53,,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.53,,1.06,,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.877,0.0,0.0,3.4,61.0,187.0
